ncm, scnp
84073200,29911
84073310,29911
84073390,29911
84073410,29911
84073490,29911
84079000,28003
84081010,28003
84081090,28003
84082010,29912
84082020,29912
84082030,29912
84082090,29912
84089010,28003
84089090,28003
84091000,30001
84099111,29921
84099112,29921
84099113,29921
84099114,29921
84099115,29921
84099116,29921
84099117,29921
84099118,29921
84099120,29921
84099130,29921
84099140,29921
84099190,29921
84099912,29921
84099913,29921
84099914,29921
84099915,29921
84099917,29921
84099920,29921
84099921,29921
84099929,29921
84099930,29921
84099941,29921
84099949,29921
84099951,29921
84099959,29921
84099961,29921
84099969,29921
84099971,29921
84099979,29921
84099990,29921
84099991,29921
84099999,29921
84101100,28003
84101200,28003
84101300,28003
84109000,28003
84111100,30001
84111200,30001
84112100,30001
84112200,30001
84118100,28003
84118200,28003
84119100,30001
84119900,28003
84121000,30001
84122110,28003
84122190,28003
84122900,28003
84123110,28003
84123190,28003
84123900,28003
84128000,28003
84129010,28003
84129020,28003
84129080,28003
84129090,28003
84131100,28003
84131900,28003
84132000,28003
84133010,29921
84133020,29921
84133030,29921
84133090,29921
84134000,28003
84135010,28003
84135090,28003
84136011,28003
84136019,28003
84136090,28003
84137010,28003
84137080,28003
84137090,28003
84138100,28003
84138200,28003
84139100,28003
84139110,28003
84139190,28003
84139200,28003
84141000,28003
84142000,28003
84143011,28003
84143019,28003
84143091,28003
84143099,28003
84144010,28003
84144020,28003
84144090,28003
84145110,27002
84145120,27002
84145190,27002
84145910,28003
84145990,28003
84146000,27002
84148011,28003
84148012,28003
84148013,28003
84148019,28003
84148021,28003
84148022,28003
84148029,28003
84148031,28003
84148032,28003
84148033,28003
84148038,28003
84148039,28003
84148090,28003
84149010,28003
84149020,28003
84149031,28003
84149032,28003
84149033,28003
84149034,28003
84149039,28003
84151011,28003
84151019,28003
84151090,28003
84152010,28003
84152090,28003
84158110,28003
84158190,28003
84158210,28003
84158290,28003
84158300,28003
84159000,28003
84159010,28003
84159020,28003
84159090,28003
84161000,28003
84162010,28003
84162090,28003
84163000,28003
84169000,28003
84171010,28003
84171020,28003
84171090,28003
84172000,28003
84178010,28003
84178020,28003
84178090,28003
84179000,28003
84181000,27002
84182100,27002
84182900,27002
84183000,27002
84184000,27002
84185010,27002
84185090,28003
84186100,28003
84186910,28003
84186920,28003
84186931,28003
84186932,28003
84186940,28003
84186990,28003
84186991,28003
84186999,28003
84189100,28003
84189900,27002
84191100,28003
84191910,28003
84191990,28003
84192000,31802
84193100,28003
84193200,28003
84193900,28003
84194010,28003
84194020,28003
84194090,28003
84195010,28003
84195021,28003
84195022,28003
84195029,28003
84195090,28003
84196000,28003
84198110,28003
84198190,28003
84198911,28003
84198919,28003
84198920,28003
84198930,28003
84198940,28003
84198991,28003
84198999,28003
84199010,28003
84199020,28003
84199031,28003
84199039,28003
84199040,28003
84199090,28003
84201010,28003
84201090,28003
84209100,28003
84209900,28003
84211110,28003
84211190,28003
84211210,28003
84211290,28003
84211910,28003
84211990,28003
84212100,28003
84212200,28003
84212300,28003
84212911,28003
84212919,28003
84212920,28003
84212930,28003
84212990,28003
84213100,28003
84213910,28003
84213920,29921
84213930,28003
84213990,28003
84219110,28003
84219191,28003
84219199,28003
84219910,28003
84219920,28003
84219991,28003
84219999,28003
84221100,27002
84221900,28003
84222000,28003
84223010,28003
84223021,28003
84223022,28003
84223023,28003
84223029,28003
84223030,28003
84224010,28003
84224020,28003
84224030,28003
84224090,28003
84229010,27002
84229090,28003
84231000,28003
84232000,28003
84233011,28003
84233019,28003
84233090,28003
84238110,28003
84238190,28003
84238200,28003
84238900,28003
84239010,28003
84239021,28003
84239029,28003
84241000,28003
84242000,28003
84243010,28003
84243020,28003
84243030,28003
84243090,28003
84248111,28001
84248119,28001
84248121,28001
84248129,28001
84248190,28001
84248910,28003
84248920,28003
84248990,28003
84249010,28001
84249090,28001
84251100,28003
84251910,28003
84251990,28003
84253110,28003
84253190,28003
84253910,28003
84253990,28003
84254100,28003
84254200,28003
84254910,28003
84254990,28003
84261100,28003
84261200,28003
84261900,28003
84262000,28003
84263000,28003
84264110,28003
84264190,28003
84264910,28003
84264990,28003
84269100,28003
84269900,28003
84271011,28003
84271019,28003
84271090,28003
84272010,28003
84272090,28003
84279000,28003
84281000,28003
84282010,28003
84282090,28003
84283100,28002
84283200,28003
84283300,28003
84283910,28003
84283920,28003
84283930,28003
84283990,28003
84284000,28003
84286000,28003
84289010,28003
84289020,28003
84289030,28003
84289090,28003
84291110,28002
84291190,28002
84291910,28002
84291990,28002
84292010,28002
84292090,28002
84293000,28002
84294000,28002
84295111,28002
84295119,28002
84295121,28002
84295129,28002
84295191,28002
84295192,28002
84295199,28002
84295211,28002
84295212,28002
84295219,28002
84295220,28002
84295290,28002
84295900,28002
84301000,28002
84302000,28002
84303110,28002
84303190,28002
84303910,28002
84303990,28002
84304110,28002
84304120,28002
84304130,28002
84304190,28002
84304910,28002
84304920,28002
84304990,28002
84305000,28002
84306100,28002
84306911,28002
84306919,28002
84306990,28002
84311010,28003
84311090,28003
84312011,28003
84312019,28003
84312090,28003
84313110,28003
84313190,28003
84313900,28003
84314100,28003
84314200,28002
84314310,28002
84314390,28002
84314900,28003
84314910,28003
84314920,28003
84314921,28002
84314922,28002
84314923,28002
84314929,28002
84321000,28001
84322100,28001
84322900,28001
84323010,28001
84323090,28001
84324000,28001
84328000,28001
84329000,28001
84331100,28001
84331900,28001
84332010,28001
84332090,28001
84333000,28001
84334000,28001
84335100,28001
84335200,28001
84335300,28001
84335911,28001
84335919,28001
84335990,28001
84336010,28001
84336021,28001
84336029,28001
84336090,28001
84339010,28001
84339090,28001
84341000,28001
84342010,28003
84342090,28003
84349000,28003
84351000,28003
84359000,28003
84361000,28001
84362100,28001
84362900,28001
84368000,28001
84369100,28001
84369900,28001
84371000,28001
84378010,28003
84378090,28003
84379000,28001
84381000,28003
84382011,28003
84382019,28003
84382090,28003
84383000,28003
84384000,28003
84385000,28003
84386000,28003
84388010,28003
84388020,28003
84388090,28003
84389000,28003
84391010,28003
84391020,28003
84391030,28003
84391090,28003
84392000,28003
84393010,28003
84393020,28003
84393030,28003
84393090,28003
84399100,28003
84399910,28003
84399990,28003
84401011,28003
84401019,28003
84401020,28003
84401090,28003
84409000,28003
84411010,28003
84411090,28003
84412000,28003
84413010,28003
84413090,28003
84414000,28003
84418000,28003
84419000,28003
84421000,28003
84423010,28003
84423020,28003
84423090,28003
84424010,28003
84424020,28003
84424090,28003
84425000,18001
84431110,28003
84431190,28003
84431200,28003
84431310,28003
84431321,28003
84431329,28003
84431390,28003
84431400,28003
84431500,28003
84431600,28003
84431710,28003
84431790,28003
84431910,28003
84431990,28003
84433111,26002
84433112,26002
84433113,26002
84433114,26002
84433115,26002
84433116,26002
84433119,26002
84433191,26002
84433199,26002
84433211,26003
84433213,26003
84433219,26003
84433221,26002
84433222,26002
84433223,26002
84433229,26002
84433231,26002
84433232,26002
84433233,26002
84433234,26002
84433235,26002
84433236,26002
84433237,26002
84433238,26002
84433239,26002
84433240,26002
84433251,26002
84433252,26002
84433259,26002
84433291,26002
84433299,26002
84433910,28003
84433921,28003
84433928,28003
84433929,28003
84433930,28003
84433990,28003
84435990,28003
84439010,28003
84439090,28003
84439110,28003
84439191,28003
84439192,28003
84439199,28003
84439911,28003
84439912,28003
84439919,28003
84439921,28003
84439922,28003
84439923,26002
84439924,26002
84439925,26002
84439927,26002
84439929,28003
84439931,28003
84439932,28003
84439933,28003
84439939,28003
84439941,28003
84439942,28003
84439949,28003
84439950,28003
84439960,28003
84439970,28003
84439980,28003
84439990,28003
84440010,28003
84440020,28003
84440090,28003
84451110,28003
84451120,28003
84451190,28003
84451200,28003
84451300,28003
84451910,28003
84451921,28003
84451922,28003
84451923,28003
84451924,28003
84451925,28003
84451926,28003
84451927,28003
84451929,28003
84452000,28003
84453010,28003
84453090,28003
84454011,28003
84454012,28003
84454018,28003
84454019,28003
84454021,28003
84454029,28003
84454031,28003
84454039,28003
84454040,28003
84454090,28003
84459010,28003
84459020,28003
84459030,28003
84459040,28003
84459090,28003
84461010,28003
84461090,28003
84462100,28003
84462900,28003
84463010,28003
84463020,28003
84463030,28003
84463040,28003
84463090,28003
84471100,28003
84471200,28003
84472010,28003
84472021,28003
84472029,28003
84472030,28003
84479010,28003
84479020,28003
84479090,28003
84481110,28003
84481120,28003
84481190,28003
84481900,28003
84482010,28003
84482020,28003
84482030,28003
84482090,28003
84483100,28003
84483211,28003
84483219,28003
84483220,28003
84483230,28003
84483240,28003
84483250,28003
84483290,28003
84483310,28003
84483390,28003
84483911,28003
84483912,28003
84483917,28003
84483919,28003
84483921,28003
84483922,28003
84483923,28003
84483929,28003
84483991,28003
84483992,28003
84483999,28003
84484200,28003
84484910,28003
84484920,28003
84484990,28003
84485100,28003
84485910,28003
84485921,28003
84485922,28003
84485929,28003
84485930,28003
84485940,28003
84485990,28003
84490010,28003
84490020,28003
84490080,28003
84490091,28003
84490099,28003
84501100,27002
84501200,27002
84501900,27002
84502010,28003
84502090,28003
84509010,28003
84509090,27002
84511000,28003
84512100,27002
84512910,28003
84512990,28003
84513010,28003
84513091,28003
84513099,28003
84514010,28003
84514021,28003
84514029,28003
84514090,28003
84515010,28003
84515020,28003
84515090,28003
84518000,28003
84519010,28003
84519090,28003
84521000,28003
84522110,28003
84522120,28003
84522190,28003
84522910,28003
84522921,28003
84522922,28003
84522923,28003
84522924,28003
84522925,28003
84522929,28003
84522990,28003
84523000,28003
84524000,28003
84529011,28003
84529019,28003
84529020,28003
84529081,28003
84529089,28003
84529091,28003
84529092,28003
84529093,28003
84529094,28003
84529099,28003
84531010,28003
84531090,28003
84532000,28003
84538000,28003
84539000,28003
84541000,28003
84542010,28003
84542090,28003
84543010,28003
84543020,28003
84543090,28003
84549010,28003
84549090,28003
84551000,28003
84552110,28003
84552190,28003
84552210,28003
84552290,28003
84553010,28003
84553020,28003
84553090,28003
84559000,28003
84561011,28003
84561019,28003
84561090,28003
84562010,28003
84562090,28003
84563011,28003
84563019,28003
84563090,28003
84569000,28003
84571000,28003
84572010,28003
84572090,28003
84573010,28003
84573090,28003
84581110,28003
84581191,28003
84581199,28003
84581910,28003
84581990,28003
84589100,28003
84589900,28003
84591000,28003
84592110,28003
84592191,28003
84592199,28003
84592900,28003
84593100,28003
84593900,28003
84594000,28003
84595100,28003
84595900,28003
84596100,28003
84596900,28003
84597000,28003
84601100,28003
84601900,28003
84602100,28003
84602900,28003
84603100,28003
84603900,28003
84604011,28003
84604019,28003
84604091,28003
84604099,28003
84609011,28003
84609012,28003
84609019,28003
84609090,28003
84612010,28003
84612090,28003
84613010,28003
84613090,28003
84614010,28003
84614091,28003
84614099,28003
84615010,28003
84615020,28003
84615090,28003
84619010,28003
84619090,28003
84621011,28003
84621019,28003
84621090,28003
84622100,28003
84622900,28003
84623100,28003
84623910,28003
84623990,28003
84624100,28003
84624900,28003
84629111,28003
84629119,28003
84629191,28003
84629199,28003
84629910,28003
84629920,28003
84629990,28003
84631010,28003
84631090,28003
84632010,28003
84632091,28003
84632099,28003
84633000,28003
84639010,28003
84639090,28003
84641000,28003
84642010,28003
84642021,28003
84642029,28003
84642090,28003
84649011,28003
84649019,28003
84649090,28003
84651000,28003
84659110,28003
84659120,28003
84659190,28003
84659211,28003
84659219,28003
84659290,28003
84659310,28003
84659390,28003
84659400,28003
84659511,28003
84659512,28003
84659591,28003
84659592,28003
84659600,28003
84659900,28003
84661000,28003
84662010,28003
84662090,28003
84663000,28003
84669100,28003
84669200,28003
84669311,28003
84669319,28003
84669320,28003
84669330,28003
84669340,28003
84669350,28003
84669360,28003
84669410,28003
84669420,28003
84669430,28003
84669490,28003
84671110,28003
84671190,28003
84671900,28003
84672100,28003
84672200,28003
84672910,28003
84672991,28003
84672992,28003
84672993,28003
84672999,28003
84678100,28003
84678900,28003
84679100,28003
84679200,28003
84679900,28003
84681000,28003
84682000,28003
84688010,28003
84688090,28003
84689010,28003
84689020,28003
84689090,28003
84690010,28003
84690021,28003
84690029,28003
84690031,28003
84690039,28003
84701000,28003
84702100,28003
84702900,28003
84703000,28003
84705011,28003
84705019,28003
84705090,28003
84709010,28003
84709090,28003
84713011,26002
84713012,26002
84713019,26002
84713090,26002
84714110,26002
84714190,26002
84714900,26002
84715010,26002
84715020,26002
84715030,26002
84715040,26002
84715090,26002
84716019,26002
84716030,26002
84716049,26002
84716052,26002
84716053,26002
84716054,26002
84716059,26002
84716061,26002
84716062,26002
84716080,26002
84716090,26002
84717011,26002
84717012,26002
84717019,26002
84717021,26002
84717029,26002
84717032,26002
84717033,26002
84717039,26002
84717090,26002
84718000,26002
84718013,26002
84719011,26002
84719012,26002
84719013,26002
84719014,26002
84719019,26002
84719090,26002
84721000,28003
84723010,28003
84723020,28003
84723030,28003
84723090,28003
84729010,28003
84729021,28003
84729029,28003
84729030,28003
84729040,28003
84729051,28003
84729059,28003
84729091,28003
84729099,28003
84731010,28003
84731090,28003
84732100,28003
84732910,28003
84732920,28003
84732990,28003
84733011,26002
84733019,26002
84733031,26002
84733032,26002
84733033,26002
84733034,26002
84733039,26002
84733041,26002
84733042,26002
84733043,26002
84733049,26002
84733092,26002
84733099,26002
84734010,28003
84734070,28003
84734090,28003
84735010,26001
84735031,26002
84735032,26002
84735033,26002
84735034,26002
84735035,26002
84735039,26002
84735040,26002
84735050,26002
84735090,26002
84741000,28002
84742010,28002
84742090,28002
84743100,28002
84743200,28002
84743900,28002
84748010,28003
84748090,28002
84749000,28002
84751000,28003
84752100,28003
84752910,28003
84752990,28003
84759000,28003
84762100,28003
84762900,28003
84768100,28003
84768910,28003
84768990,28003
84769000,28003
84771011,28003
84771019,28003
84771021,28003
84771029,28003
84771091,28003
84771099,28003
84772010,28003
84772090,28003
84773010,28003
84773090,28003
84774010,28003
84774090,28003
84775100,28003
84775911,28003
84775919,28003
84775990,28003
84778010,28003
84778090,28003
84779000,28003
84781010,28003
84781090,28003
84789000,28003
84791010,28002
84791090,28002
84792000,28003
84793000,28003
84794000,28003
84795000,28003
84796000,28003
84797100,28003
84797900,28003
84798110,28003
84798190,28003
84798210,28003
84798290,28003
84798911,28003
84798912,28003
84798921,28003
84798922,28003
84798931,30001
84798932,30001
84798940,28003
84798991,28003
84798992,28003
84798999,28003
84799010,30001
84799090,28003
84801000,25001
84802000,25001
84803000,25001
84804100,25001
84804910,25001
84804990,25001
84805000,25001
84806000,25001
84807100,25001
84807900,25001
84811000,28003
84812010,28003
84812011,28003
84812019,28003
84812090,28003
84813000,28003
84814000,28003
84818011,28003
84818019,28003
84818021,28003
84818029,28003
84818031,28003
84818039,28003
84818091,28003
84818092,28003
84818093,28003
84818094,28003
84818095,28003
84818096,28003
84818097,28003
84818099,28003
84819010,28003
84819090,28003
84821010,28003
84821090,28003
84822010,28003
84822090,28003
84823000,28003
84824000,28003
84825010,28003
84825090,28003
84828000,28003
84829111,28003
84829119,28003
84829120,28003
84829130,28003
84829190,28003
84829910,28003
84829990,28003
84831011,28003
84831019,28003
84831020,28003
84831030,28003
84831040,28003
84831050,28003
84831090,28003
84832000,28003
84833010,28003
84833021,28003
84833029,28003
84833090,28003
84834010,28003
84834090,28003
84835010,28003
84835090,28003
84836011,28003
84836019,28003
84836090,28003
84839000,28003
84841000,28003
84842000,28003
84849000,28003
84861000,28003
84862000,28003
84863000,28003
84864000,28003
84869000,28003
84871000,25001
84879000,28003
85011011,27001
85011019,27001
85011021,27001
85011029,27001
85011030,27001
85012000,27001
85013110,27001
85013120,27001
85013210,27001
85013220,27001
85013310,27001
85013320,27001
85013411,27001
85013419,27001
85013420,27001
85014011,27001
85014019,27001
85014021,27001
85014029,27001
85015110,27001
85015120,27001
85015190,27001
85015210,27001
85015220,27001
85015290,27001
85015310,27001
85015320,27001
85015330,27001
85015390,27001
85016100,27001
85016200,27001
85016300,27001
85016400,27001
85021110,27001
85021190,27001
85021210,27001
85021290,27001
85021311,27001
85021319,27001
85021390,27001
85022011,27001
85022019,27001
85022090,27001
85023100,27001
85023900,27001
85024010,27001
85024090,27001
85030010,27001
85030090,27001
85041000,27001
85042100,27001
85042200,27001
85042300,27001
85043111,27001
85043119,27001
85043191,27001
85043192,27001
85043199,27001
85043211,27001
85043219,27001
85043221,27001
85043229,27001
85043300,27001
85043400,27001
85044010,27001
85044021,27001
85044022,27001
85044029,27001
85044030,27001
85044040,27001
85044050,27001
85044060,27001
85044090,27001
85045000,27001
85049010,27001
85049020,27001
85049030,27001
85049040,27001
85049090,27001
85051100,27001
85051910,27001
85051990,27001
85052010,27001
85052090,27001
85059010,27001
85059080,27001
85059090,27001
85061010,27001
85061020,27001
85061030,27001
85063010,27001
85063090,27001
85064010,27001
85064090,27001
85065010,27001
85065090,27001
85066010,27001
85066090,27001
85068010,27001
85068090,27001
85069000,27001
85071000,27001
85071010,27001
85071090,27001
85072010,27001
85072090,27001
85073011,27001
85073019,27001
85073090,27001
85074000,27001
85075000,27001
85076000,27001
85078000,27001
85079010,27001
85079020,27001
85079090,27001
85081100,27002
85081900,27002
85086000,27002
85087000,27002
85094010,27002
85094020,27002
85094030,27002
85094040,27002
85094050,27002
85094090,27002
85098010,27002
85098090,27002
85099000,27002
85101000,27002
85102000,27002
85103000,27002
85109011,27002
85109019,27002
85109020,27002
85109090,27002
85111000,29921
85112010,29921
85112090,29921
85113010,29921
85113020,29921
85114000,29921
85115010,29921
85115090,29921
85118010,29921
85118020,29921
85118030,29921
85118090,29921
85119000,29921
85121000,29921
85122011,29921
85122019,29921
85122021,29921
85122022,29921
85122023,29921
85122029,29921
85123000,29921
85124010,29921
85124020,29921
85129000,29921
85131010,27001
85131090,27001
85139000,27001
85141010,28003
85141090,28003
85142011,28003
85142019,28003
85142020,28003
85143011,28003
85143019,28003
85143021,28003
85143029,28003
85143090,28003
85144000,28003
85149000,28003
85151100,28003
85151900,28003
85152100,28003
85152900,28003
85153110,28003
85153190,28003
85153900,28003
85158010,28003
85158090,28003
85159000,28003
85161000,27002
85162100,27002
85162900,27002
85163100,27002
85163200,27002
85163300,27002
85164000,27002
85165000,27002
85166000,27002
85167100,27002
85167200,27002
85167910,27002
85167920,27002
85167990,27002
85168010,27002
85168090,27002
85169000,27002
85171100,26003
85171211,26003
85171212,26003
85171213,26003
85171219,26003
85171221,26003
85171222,26003
85171223,26003
85171229,26003
85171231,26003
85171232,26003
85171233,26003
85171239,26003
85171241,26003
85171249,26003
85171290,26003
85171810,26003
85171820,26003
85171891,26003
85171899,26003
85171999,26003
85176111,26003
85176119,26003
85176120,26003
85176130,26003
85176141,26003
85176142,26003
85176143,26003
85176149,26003
85176191,26003
85176192,26003
85176199,26003
85176211,26003
85176212,26003
85176213,26003
85176214,26003
85176219,26003
85176221,26003
85176222,26003
85176223,26003
85176224,26003
85176229,26003
85176231,26003
85176232,26003
85176233,26003
85176239,26003
85176241,26003
85176248,26003
85176249,26003
85176251,26003
85176252,26003
85176253,26003
85176254,26003
85176255,26003
85176259,26003
85176261,26003
85176262,26003
85176264,26003
85176265,26003
85176271,26003
85176272,26003
85176277,26003
85176278,26003
85176279,26003
85176291,26003
85176292,26003
85176293,26003
85176294,26003
85176295,26003
85176296,26003
85176299,26003
85176900,26003
85177010,26003
85177021,26003
85177029,26003
85177091,26003
85177092,26003
85177099,26003
85181010,26003
85181090,26003
85182100,26003
85182200,26003
85182900,26003
85182910,26003
85182990,26003
85183000,26003
85184000,26003
85185000,26003
85189010,26003
85189090,26003
85192000,26003
85193000,26003
85195000,26003
85198110,26003
85198120,26003
85198190,26003
85198900,26003
85199990,26003
85211010,26003
85211081,26003
85211089,26003
85211090,26003
85219010,26003
85219090,26003
85221000,26003
85229010,26003
85229020,26003
85229030,26003
85229040,26003
85229050,26003
85229090,26003
85232110,26004
85232120,18001
85232911,26004
85232919,26004
85232921,26004
85232922,26004
85232923,26004
85232924,26004
85232929,26004
85232931,59801
85232932,59801
85232933,59801
85232939,59801
85232990,26004
85234011,26004
85234019,26004
85234021,59801
85234022,59801
85234029,59801
85234110,26004
85234190,26004
85234910,59801
85234920,59801
85234990,59801
85235110,26004
85235190,26004
85235200,26001
85235910,27001
85235990,26004
85238000,59801
85243900,26004
85252019,26003
85252030,26003
85255011,26003
85255012,26003
85255019,26003
85255021,26003
85255022,26003
85255023,26003
85255024,26003
85255029,26003
85256010,26003
85256020,26003
85256090,26003
85258011,26003
85258012,26003
85258013,26003
85258019,26003
85258021,26004
85258022,26004
85258029,26004
85261000,26004
85269100,26004
85269200,26004
85271200,26003
85271300,26003
85271310,26003
85271320,26003
85271330,26003
85271390,26003
85271910,26003
85271990,26003
85272100,26003
85272110,26003
85272190,26003
85272900,26003
85279090,26003
85279100,26003
85279110,26003
85279120,26003
85279190,26003
85279200,26003
85279910,26003
85279990,26003
85281290,26003
85284110,26002
85284120,26002
85284910,26003
85284921,26003
85284929,26003
85285110,26002
85285120,26002
85285910,26003
85285920,26003
85286100,26002
85286910,26003
85286990,26003
85287111,26003
85287119,26003
85287190,26003
85287200,26003
85287300,26003
85291011,26003
85291019,26003
85291090,26003
85299011,26003
85299012,26003
85299019,26003
85299020,26003
85299030,26004
85299040,26004
85299090,26003
85301010,27001
85301090,27001
85308010,27001
85308090,27001
85309000,27001
85311010,27001
85311090,27001
85312000,27001
85318000,27001
85319000,27001
85321000,27001
85322111,27001
85322119,27001
85322190,27001
85322200,27001
85322310,27001
85322390,27001
85322410,27001
85322490,27001
85322510,27001
85322590,27001
85322910,27001
85322990,27001
85323010,27001
85323090,27001
85329000,27001
85331000,27001
85332110,27001
85332120,27001
85332190,27001
85332900,27001
85333110,27001
85333190,27001
85333910,27001
85333990,27001
85334011,27001
85334012,27001
85334019,27001
85334091,27001
85334092,27001
85334099,27001
85339000,27001
85340000,26001
85340011,26001
85340012,26001
85340013,26001
85340019,26001
85340020,26001
85340031,26001
85340032,26001
85340033,26001
85340039,26001
85340040,26001
85340051,26001
85340059,26001
85351000,27001
85352100,27001
85352900,27001
85353013,27001
85353017,27001
85353018,27001
85353019,27001
85353023,27001
85353027,27001
85353028,27001
85353029,27001
85354010,27001
85354090,27001
85359000,27001
85361000,27001
85362000,27001
85363000,27001
85364100,27001
85364900,27001
85365010,26003
85365020,26003
85365030,27001
85365090,27001
85366100,27001
85366910,27001
85366990,27001
85367000,27001
85369010,27001
85369020,27001
85369030,26001
85369040,26001
85369050,27001
85369090,27001
85371011,27001
85371019,27001
85371020,27001
85371030,27001
85371090,27001
85372000,27001
85372010,27001
85372090,27001
85381000,27001
85389010,27001
85389020,27001
85389090,27001
85391010,27001
85391090,27001
85392110,27001
85392190,27001
85392200,27001
85392910,27001
85392990,27001
85393100,27001
85393200,27001
85393900,27001
85394110,27001
85394190,27001
85394900,27001
85399010,27001
85399020,27001
85399090,27001
85401100,26001
85401200,26001
85402011,26001
85402019,26001
85402020,26001
85402090,26001
85404000,26001
85405010,26001
85405020,26001
85406010,26001
85406090,26001
85407100,26001
85407200,26001
85407900,26001
85408100,26001
85408910,26001
85408990,26001
85409110,26001
85409120,26001
85409130,26001
85409140,26001
85409190,26001
85409900,26001
85411011,26001
85411012,26001
85411019,26001
85411021,26001
85411022,26001
85411029,26001
85411091,26001
85411092,26001
85411099,26001
85412110,26001
85412120,26001
85412191,26001
85412199,26001
85412910,26001
85412920,26001
85413011,26001
85413019,26001
85413021,26001
85413029,26001
85414011,26001
85414012,26001
85414013,26001
85414014,26001
85414015,26001
85414016,26001
85414019,26001
85414021,26001
85414022,26001
85414023,26001
85414024,26001
85414025,26001
85414026,26001
85414027,26001
85414029,26001
85414031,26001
85414032,26001
85414039,26001
85415010,26001
85415020,26001
85416010,26001
85416090,26001
85419010,26001
85419020,26001
85419090,26001
85421392,26001
85423029,26001
85423110,26001
85423120,26001
85423190,26001
85423210,26001
85423221,26001
85423229,26001
85423291,26001
85423299,26001
85423311,26001
85423319,26001
85423320,26001
85423390,26001
85423911,26001
85423919,26001
85423920,26001
85423931,26001
85423939,26001
85423991,26001
85423999,26001
85429010,26001
85429020,26001
85429090,26001
85431000,27001
85432000,27001
85433000,27001
85437011,27001
85437012,27001
85437013,27001
85437014,27001
85437015,27001
85437019,27001
85437020,27001
85437031,27001
85437032,27001
85437033,27001
85437034,27001
85437035,27001
85437036,27001
85437039,27001
85437040,27001
85437050,27001
85437091,27001
85437092,27001
85437099,27001
85438940,27001
85438999,27001
85439010,27001
85439090,27001
85441100,27001
85441910,27001
85441990,27001
85442000,27001
85443000,29921
85444100,27001
85444200,27001
85444900,27001
85445100,27001
85445900,27001
85446000,27001
85447010,27001
85447020,27001
85447030,27001
85447090,27001
85451100,27001
85451910,27001
85451920,27001
85451990,27001
85452000,27001
85459010,27001
85459020,27001
85459030,27001
85459090,27001
85461000,23003
85462000,23003
85469000,27001
85471000,23003
85472010,22002
85472090,22002
85479000,27001
85481010,27001
85481090,27001
85489000,27001
85489010,27001
85489090,27001
86011000,30001
86012000,30001
86021000,30001
86029000,30001
86031000,30001
86039000,30001
86040010,30001
86040090,30001
86050010,30001
86050090,30001
86061000,30001
86063000,30001
86069100,30001
86069200,30001
86069900,30001
86071110,30001
86071120,30001
86071200,30001
86071911,30001
86071919,30001
86071990,30001
86072100,30001
86072900,30001
86073000,30001
86079100,30001
86079900,30001
86080011,30001
86080012,30001
86080090,30001
86090000,29912
87011000,28001
87012000,29912
87013000,28002
87019010,28002
87019090,28002
87021000,29912
87029010,29912
87029090,29912
87031000,29911
87032100,29911
87032210,29911
87032290,29911
87032310,29911
87032390,29911
87032410,29911
87032490,29911
87033110,29911
87033190,29911
87033210,29911
87033290,29911
87033310,29911
87033390,29911
87039000,29911
87041010,28002
87041090,28002
87042110,29911
87042120,29911
87042130,29911
87042190,29911
87042210,29912
87042220,29912
87042230,29912
87042290,29912
87042310,29912
87042320,29912
87042330,29912
87042390,29912
87043110,29912
87043120,29912
87043130,29912
87043190,29912
87043210,29912
87043220,29912
87043230,29912
87043290,29912
87049000,29912
87051010,29912
87051090,29912
87052000,29912
87053000,29912
87054000,29912
87059010,29912
87059090,29912
87060010,29912
87060020,29912
87060090,29911
87071000,29912
87079010,28001
87079090,29912
87081000,29921
87082100,29921
87082911,28002
87082912,28002
87082913,28002
87082914,28002
87082919,28002
87082991,29921
87082992,29921
87082993,29921
87082994,29921
87082995,29921
87082999,29921
87083011,28002
87083019,29921
87083090,29921
87083900,29921
87084011,29921
87084019,28002
87084080,29921
87084090,29921
87085011,28002
87085012,28002
87085019,28002
87085080,29921
87085090,28001
87085091,29921
87085099,29921
87087010,29921
87087090,29921
87088000,29921
87089100,29921
87089200,29921
87089300,29921
87089411,29921
87089412,29921
87089413,29921
87089481,29921
87089482,29921
87089483,29921
87089490,29921
87089491,28001
87089510,29921
87089521,29921
87089522,29921
87089529,29921
87089910,29921
87089990,29921
87091100,28003
87091900,28003
87099000,28003
87100000,30001
87111000,30001
87112010,30001
87112020,30001
87112090,30001
87113000,30001
87114000,30001
87115000,30001
87119000,30001
87120010,30001
87120090,30001
87131000,30001
87139000,30001
87141000,30001
87141100,30001
87141900,30001
87142000,30001
87149100,30001
87149200,30001
87149310,30001
87149320,30001
87149410,30001
87149490,30001
87149500,30001
87149600,30001
87149900,30001
87149910,30001
87149990,30001
87150000,30001
87161000,29912
87162000,28001
87163100,29912
87163900,29912
87164000,29912
87168000,30001
87169010,29912
87169090,29912
88010000,30001
88019000,30001
88021100,30001
88021210,30001
88021290,30001
88022010,30001
88022021,30001
88022022,30001
88022090,30001
88023010,30001
88023021,30001
88023029,30001
88023031,30001
88023039,30001
88023090,30001
88024010,30001
88024090,30001
88026000,30001
88031000,30001
88032000,30001
88033000,30001
88039000,30001
88040000,13003
88051000,28003
88052100,28003
88052900,28003
89011000,30001
89012000,30001
